Observation unit ID	Date	DoE	NumMainStems	PlantHeight	TubSizeN_12-20	TubSizeN_21-30	TubSizeN_31-40	TubSizeN_41-50	TubSizeN_51-60	TubSizeN_61-70	TubSizeW_12-20	TubSizeW_21-30	TubSizeW_31-40	TubSizeW_41-50	TubSizeW_51-60	TubSizeW_61-70	TubN_total_per_plant	TubW_total_per_plant
WUR:CE-FIN04-1-138-C	2004-06-30	16	5	11														
WUR:CE-FIN04-1-139-A	2004-06-30	19	3	7														
WUR:CE-FIN04-1-139-B	2004-06-30	19	4	10.5														
WUR:CE-FIN04-1-139-C	2004-06-30	18	3	8														
WUR:CE-FIN04-1-140-A	2004-06-30	16	2	9														
WUR:CE-FIN04-1-140-B	2004-06-30	16	3	9														
WUR:CE-FIN04-1-140-C	2004-06-30	16	2	6.5														
WUR:CE-FIN04-1-141-A	2004-06-30	17	4	7														
WUR:CE-FIN04-1-141-B	2004-06-30	19	6	5														
WUR:CE-FIN04-1-141-C	2004-06-30	21	3	5														
WUR:CE-FIN04-1-142-A	2004-06-30																	
WUR:CE-FIN04-1-142-B	2004-06-30	21	6	6.5														
WUR:CE-FIN04-1-142-C	2004-06-30	29	6	2														
WUR:CE-FIN04-1-143-A	2004-06-30																	
WUR:CE-FIN04-1-143-B	2004-06-30	19	4	10														
WUR:CE-FIN04-1-143-C	2004-06-30	21	1	8														
WUR:CE-FIN04-1-144-A	2004-06-30	21	3	9														
WUR:CE-FIN04-1-144-B	2004-06-30	18	1	8														
WUR:CE-FIN04-1-144-C	2004-06-30	21	2	5														
WUR:CE-FIN04-1-145-A	2004-06-30	16	2	8.5														
WUR:CE-FIN04-1-145-B	2004-06-30	17	2	10														
WUR:CE-FIN04-1-145-C	2004-06-30	17	2	10														
WUR:CE-FIN04-1-146-A	2004-06-30	17	2	6														
WUR:CE-FIN04-1-146-B	2004-06-30	17	4	7														
WUR:CE-FIN04-1-146-C	2004-06-30	17	2	5														
WUR:CE-FIN04-1-147-A	2004-06-30	20	3	6														
WUR:CE-FIN04-1-147-B	2004-06-30	20	2	6														
WUR:CE-FIN04-1-147-C	2004-06-30	20	3	5.5														
WUR:CE-FIN04-1-148-A	2004-06-30	15	3	7.5														
WUR:CE-FIN04-1-148-B	2004-06-30	15	3	7.5														
WUR:CE-FIN04-1-148-C	2004-06-30	18	6	9														
WUR:CE-FIN04-1-149-A	2004-06-30	16	6	7.5														
WUR:CE-FIN04-1-149-B	2004-06-30	16	5	7														
WUR:CE-FIN04-1-149-C	2004-06-30	16	5	8														
WUR:CE-FIN04-1-150-A	2004-06-30	14	8	11														
WUR:CE-FIN04-1-150-B	2004-06-30	14	6	14														
WUR:CE-FIN04-1-150-C	2004-06-30	15	2	9.5														
WUR:CE-FIN04-1-151-A	2004-06-30	19	4	5														
WUR:CE-FIN04-1-151-B	2004-06-30	19	4	5.5														
WUR:CE-FIN04-1-151-C	2004-06-30	19	5	5.5														
WUR:CE-FIN04-1-152-A	2004-06-30	18	5	6.5														
WUR:CE-FIN04-1-152-B	2004-06-30	16	6	6														
WUR:CE-FIN04-1-152-C	2004-06-30	18	6	7.5														
WUR:CE-FIN04-1-153-A	2004-06-30	18	6	6.5														
WUR:CE-FIN04-1-153-B	2004-06-30	14	5	8.5														
WUR:CE-FIN04-1-153-C	2004-06-30	17	5	11														
WUR:CE-FIN04-1-154-A	2004-06-30	14	2	10														
WUR:CE-FIN04-1-154-B	2004-06-30	16	3	8														
WUR:CE-FIN04-1-154-C	2004-06-30	15	3	8														
WUR:CE-FIN04-1-155-A	2004-06-30	16	1	6.5														
WUR:CE-FIN04-1-155-B	2004-06-30	20	3	5.5														
WUR:CE-FIN04-1-155-C	2004-06-30	19	5	7														
WUR:CE-FIN04-1-156-A	2004-06-30	18	8	8														
WUR:CE-FIN04-1-156-B	2004-06-30	18	8	9														
WUR:CE-FIN04-1-156-C	2004-06-30	20	8	6														
WUR:CE-FIN04-1-157-A	2004-06-30	20	5	6.5														
WUR:CE-FIN04-1-157-B	2004-06-30	20	6	8														
WUR:CE-FIN04-1-157-C	2004-06-30	20	1	6														
WUR:CE-FIN04-1-158-A	2004-06-30	16	6	6														
WUR:CE-FIN04-1-158-B	2004-06-30	17	6	8														
WUR:CE-FIN04-1-158-C	2004-06-30	16	10	7.5														
WUR:CE-FIN04-1-159-A	2004-06-30	16	3	7														
WUR:CE-FIN04-1-159-B	2004-06-30	16	4	8														
WUR:CE-FIN04-1-159-C	2004-06-30	18	2	7														
WUR:CE-FIN04-1-160-A	2004-06-30	17	3	8.5														
WUR:CE-FIN04-1-160-B	2004-06-30	16	3	10														
WUR:CE-FIN04-1-160-C	2004-06-30	16	3	13														
WUR:CE-FIN04-1-161-A	2004-06-30	19	3	7														
WUR:CE-FIN04-1-161-B	2004-06-30	18	4	9														
WUR:CE-FIN04-1-161-C	2004-06-30	18	4	7														
WUR:CE-FIN04-1-162-A	2004-06-30	20	5	7														
WUR:CE-FIN04-1-162-B	2004-06-30	14	5	8.5														
WUR:CE-FIN04-1-162-C	2004-06-30	18	4	7														
WUR:CE-FIN04-1-163-A	2004-06-30	15	4	18.5														
WUR:CE-FIN04-1-163-B	2004-06-30	17	5	16.5														
WUR:CE-FIN04-1-163-C	2004-06-30	18	4	15														
WUR:CE-FIN04-1-164-A	2004-06-30	15	4	9.5														
WUR:CE-FIN04-1-164-B	2004-06-30	18	3	10														
WUR:CE-FIN04-1-164-C	2004-06-30	15	3	8														
WUR:CE-FIN04-1-165-A	2004-06-30	18	9	12														
WUR:CE-FIN04-1-165-B	2004-06-30	18	4	10														
WUR:CE-FIN04-1-165-C	2004-06-30	18	2	9														
WUR:CE-FIN04-1-166-A	2004-06-30	17	2	7														
WUR:CE-FIN04-1-166-B	2004-06-30	20	2	6.5														
WUR:CE-FIN04-1-166-C	2004-06-30	19	4	10														
WUR:CE-FIN04-1-167-A	2004-06-30	16	2	8.5														
WUR:CE-FIN04-1-167-B	2004-06-30	18	3	7														
WUR:CE-FIN04-1-167-C	2004-06-30	21	2	5.5														
WUR:CE-FIN04-1-168-A	2004-06-30	16	4	8														
WUR:CE-FIN04-1-168-B	2004-06-30	15	2	6														
WUR:CE-FIN04-1-168-C	2004-06-30	18	3	7														
WUR:CE-FIN04-1-169-A	2004-06-30	21	3	6.5														
WUR:CE-FIN04-1-169-B	2004-06-30	20	2	6.5														
WUR:CE-FIN04-1-169-C	2004-06-30	20	3	4.5														
WUR:CE-FIN04-1-170-A	2004-06-30																	
WUR:CE-FIN04-1-170-B	2004-06-30	15	3	9.5														
WUR:CE-FIN04-1-170-C	2004-06-30	21	5	9														
WUR:CE-FIN04-1-171-A	2004-06-30	19	2	6.5														
WUR:CE-FIN04-1-171-B	2004-06-30	16	2	8														
WUR:CE-FIN04-1-171-C	2004-06-30	15	1	9														
WUR:CE-FIN04-1-172-A	2004-06-30	14	5	9.5														
WUR:CE-FIN04-1-172-B	2004-06-30	14	5	10.5														
WUR:CE-FIN04-1-172-C	2004-06-30	17	2	10														
WUR:CE-FIN04-1-173-A	2004-06-30	15	2	9.5														
WUR:CE-FIN04-1-173-B	2004-06-30	16	1	9.5														
WUR:CE-FIN04-1-173-C	2004-06-30	15	2	9.5														
WUR:CE-FIN04-1-174-A	2004-06-30	24	3	4														
WUR:CE-FIN04-1-174-B	2004-06-30	20	1	7														
WUR:CE-FIN04-1-174-C	2004-06-30	20	2	6														
WUR:CE-FIN04-1-175-A	2004-06-30	14	8	17														
WUR:CE-FIN04-1-175-B	2004-06-30	15	1	4														
WUR:CE-FIN04-1-175-C	2004-06-30	15	2	7														
WUR:CE-FIN04-1-176-A	2004-06-30	28	2	3														
WUR:CE-FIN04-1-176-B	2004-06-30	14	4	8.5														
WUR:CE-FIN04-1-176-C	2004-06-30	17	5	12.5														
WUR:CE-FIN04-1-177-A	2004-06-30	18	2	6														
WUR:CE-FIN04-1-177-B	2004-06-30	19	3	5.5														
WUR:CE-FIN04-1-177-C	2004-06-30	17	5	10														
WUR:CE-FIN04-1-178-A	2004-06-30	16	2	8.5														
WUR:CE-FIN04-1-178-B	2004-06-30	18	3	9														
WUR:CE-FIN04-1-178-C	2004-06-30	19	3	10.5														
WUR:CE-FIN04-1-179-A	2004-06-30	18	2	6														
WUR:CE-FIN04-1-179-B	2004-06-30	16	2	8														
WUR:CE-FIN04-1-179-C	2004-06-30	17	4	6														
WUR:CE-FIN04-1-180-A	2004-06-30	24	2	2.5														
WUR:CE-FIN04-1-180-B	2004-06-30	22	1	4.5														
WUR:CE-FIN04-1-180-C	2004-06-30																	
WUR:CE-FIN04-1-181-A	2004-06-30	24	6	6														
WUR:CE-FIN04-1-181-B	2004-06-30																	
WUR:CE-FIN04-1-181-C	2004-06-30	15	5	13														
WUR:CE-FIN04-1-182-A	2004-06-30	17	3	9														
WUR:CE-FIN04-1-182-B	2004-06-30	14	5	13														
WUR:CE-FIN04-1-182-C	2004-06-30	14	7	15.5														
WUR:CE-FIN04-1-183-A	2004-06-30	14	2	12.5														
WUR:CE-FIN04-1-183-B	2004-06-30	14	3	11														
WUR:CE-FIN04-1-183-C	2004-06-30	14	2	12														
WUR:CE-FIN04-1-184-A	2004-06-30	17	2	10														
WUR:CE-FIN04-1-184-B	2004-06-30	17	2	7														
WUR:CE-FIN04-1-184-C	2004-06-30	17	3	8														
WUR:CE-FIN04-1-185-A	2004-06-30	14	5	9														
WUR:CE-FIN04-1-185-B	2004-06-30	14	4	9.5														
WUR:CE-FIN04-1-185-C	2004-06-30	14	4	10.5														
WUR:CE-FIN04-1-186-A	2004-06-30	18	8	7														
WUR:CE-FIN04-1-186-B	2004-06-30	16	8	6														
WUR:CE-FIN04-1-186-C	2004-06-30	18	5	6														
WUR:CE-FIN04-1-187-A	2004-06-30	17	2	8														
WUR:CE-FIN04-1-187-B	2004-06-30	15	2	9														
WUR:CE-FIN04-1-187-C	2004-06-30	17	4	8.5														
WUR:CE-FIN04-1-188-A	2004-06-30	16	1	5														
WUR:CE-FIN04-1-188-B	2004-06-30	15	1	9														
WUR:CE-FIN04-1-188-C	2004-06-30	18	2	8														
WUR:CE-FIN04-1-189-A	2004-06-30	16	4	10														
WUR:CE-FIN04-1-189-B	2004-06-30	20	2	5														
WUR:CE-FIN04-1-189-C	2004-06-30	17	9	15														
WUR:CE-FIN04-1-190-A	2004-06-30	22	6	5														
WUR:CE-FIN04-1-190-B	2004-06-30	16	4	8														
WUR:CE-FIN04-1-190-C	2004-06-30	16	5	6														
WUR:CE-FIN04-1-191-A	2004-06-30	15	5	6														
WUR:CE-FIN04-1-191-B	2004-06-30	15	3	8.5														
WUR:CE-FIN04-1-191-C	2004-06-30	26	3	5														
WUR:CE-FIN04-1-192-A	2004-06-30	15	6	13														
WUR:CE-FIN04-1-192-B	2004-06-30	15	3	9														
WUR:CE-FIN04-1-192-C	2004-06-30	15	4	13														
WUR:CE-FIN04-1-193-A	2004-06-30	16	5	13														
WUR:CE-FIN04-1-193-B	2004-06-30	15	3	4.5														
WUR:CE-FIN04-1-193-C	2004-06-30	15	4	13														
WUR:CE-FIN04-1-194-A	2004-06-30	23	3	3														
WUR:CE-FIN04-1-194-B	2004-06-30	22	3	4														
WUR:CE-FIN04-1-194-C	2004-06-30	21	3	4														
WUR:CE-FIN04-1-201-A	2004-06-30	16	3	18.5														
WUR:CE-FIN04-1-201-B	2004-06-30	7	4	20														
WUR:CE-FIN04-1-201-C	2004-06-30	15	5	23														
WUR:CE-FIN04-1-202-A	2004-06-30	18	4	9														
WUR:CE-FIN04-1-202-B	2004-06-30	15	6	18														
WUR:CE-FIN04-1-202-C	2004-06-30	15	5	18.5														
WUR:CE-FIN04-1-203-A	2004-06-30	18	3	12														
WUR:CE-FIN04-1-203-B	2004-06-30	17	5	14														
WUR:CE-FIN04-1-203-C	2004-06-30	20	4	8.5														
WUR:CE-FIN04-1-204-A	2004-06-30	17	11	20														
WUR:CE-FIN04-1-204-B	2004-06-30	17	14	18														
WUR:CE-FIN04-1-204-C	2004-06-30	16	5	20														
WUR:CE-FIN04-1-205-A	2004-06-30	16	5	13														
WUR:CE-FIN04-1-205-B	2004-06-30	17	4	12														
WUR:CE-FIN04-1-205-C	2004-06-30	16	5	16														
WUR:CE-FIN04-1-206-A	2004-06-30	15	8	16														
WUR:CE-FIN04-1-206-B	2004-06-30	17	5	16														
WUR:CE-FIN04-1-206-C	2004-06-30	16	6	12.5														
WUR:CE-FIN04-1-207-A	2004-06-30	14	6	13														
WUR:CE-FIN04-1-207-B	2004-06-30	14	6	12														
WUR:CE-FIN04-1-207-C	2004-06-30	14	8	19														
WUR:CE-FIN04-1-208-A	2004-06-30	14	8	15														
WUR:CE-FIN04-1-208-B	2004-06-30	17	9	13														
WUR:CE-FIN04-1-208-C	2004-06-30	14	3	13														
WUR:CE-FIN04-1-209-A	2004-06-30	20	13	11														
WUR:CE-FIN04-1-209-B	2004-06-30	16	6	15														
WUR:CE-FIN04-1-209-C	2004-06-30	16	8	18														
WUR:CE-FIN04-1-210-A	2004-06-30	17	9	12														
WUR:CE-FIN04-1-210-B	2004-06-30	17	11	13														
WUR:CE-FIN04-1-210-C	2004-06-30	20	7	7.5														
WUR:CE-FIN04-1-211-A	2004-06-30	16	13	16														
WUR:CE-FIN04-1-211-B	2004-06-30	15	11	20														
WUR:CE-FIN04-1-211-C	2004-06-30	17	7	18														
WUR:CE-FIN04-1-212-A	2004-06-30	16	9	11														
WUR:CE-FIN04-1-212-B	2004-06-30	16	6	9														
WUR:CE-FIN04-1-212-C	2004-06-30	17	5	12														
WUR:CE-FIN04-1-213-A	2004-06-30	15	5	25														
WUR:CE-FIN04-1-213-B	2004-06-30	15	7	25														
WUR:CE-FIN04-1-213-C	2004-06-30	17	2	12														
WUR:CE-FIN04-1-214-A	2004-06-30	15	5	18														
WUR:CE-FIN04-1-214-B	2004-06-30	15	2	14														
WUR:CE-FIN04-1-214-C	2004-06-30	17	1	9														
WUR:CE-FIN04-1-215-A	2004-06-30	15	6	12														
WUR:CE-FIN04-1-215-B	2004-06-30	15	6	16.5														
WUR:CE-FIN04-1-215-C	2004-06-30	15	5	18														
WUR:CE-FIN04-1-216-A	2004-06-30	17	4	18														
WUR:CE-FIN04-1-216-B	2004-06-30	15	3	15														
WUR:CE-FIN04-1-216-C	2004-06-30	16	4	17														
WUR:CE-FIN04-1-217-A	2004-06-30	16	6	12														
WUR:CE-FIN04-1-217-B	2004-06-30	16	7	14														
WUR:CE-FIN04-1-217-C	2004-06-30	16	5	13														
WUR:CE-FIN04-1-218-A	2004-06-30	22	3	9.5														
WUR:CE-FIN04-1-218-B	2004-06-30	21	8	11														
WUR:CE-FIN04-1-218-C	2004-06-30	20	7	12														
WUR:CE-FIN04-1-219-A	2004-06-30	21	4	6.5														
WUR:CE-FIN04-1-219-B	2004-06-30	20	3	11														
WUR:CE-FIN04-1-219-C	2004-06-30	23	5	8														
WUR:CE-FIN04-1-220-A	2004-06-30	19	6	8.5														
WUR:CE-FIN04-1-220-B	2004-06-30	19	3	7														
WUR:CE-FIN04-1-220-C	2004-06-30	21	9	8.5														
WUR:CE-FIN04-2-223-A	2004-07-07	20	3	14.5														
WUR:CE-FIN04-2-223-B	2004-07-07	20	3	13														
WUR:CE-FIN04-2-223-C	2004-07-07	20	4	13														
WUR:CE-FIN04-2-224-A	2004-07-07	17	5	20														
WUR:CE-FIN04-2-224-B	2004-07-07	17	4	22.5														
WUR:CE-FIN04-2-224-C	2004-07-07	20	3	21.5														
WUR:CE-FIN04-2-225-A	2004-07-07	16	5	18														
WUR:CE-FIN04-2-225-B	2004-07-07	14	5	18														
WUR:CE-FIN04-2-225-C	2004-07-07	17	6	17														
WUR:CE-FIN04-2-226-A	2004-07-07	21	4	11														
WUR:CE-FIN04-2-226-B	2004-07-07																	
WUR:CE-FIN04-2-226-C	2004-07-07	21	3	8														
WUR:CE-FIN04-2-227-A	2004-07-07	18	2	16														
WUR:CE-FIN04-2-227-B	2004-07-07	19	3	18														
WUR:CE-FIN04-2-227-C	2004-07-07	22	2	9.5														
WUR:CE-FIN04-2-228-A	2004-07-07	19	3	19.5														
WUR:CE-FIN04-2-228-B	2004-07-07	22	3	13.5														
WUR:CE-FIN04-2-228-C	2004-07-07	21	2	12.5														
WUR:CE-FIN04-2-229-A	2004-07-07	19	2	12.5														
WUR:CE-FIN04-2-229-B	2004-07-07	20	5	13.5														
WUR:CE-FIN04-2-229-C	2004-07-07	16	5	18.5														
WUR:CE-FIN04-2-230-A	2004-07-07	15	2	20														
WUR:CE-FIN04-2-230-B	2004-07-07	17	2	19														
WUR:CE-FIN04-2-230-C	2004-07-07	20	2	12.5														
WUR:CE-FIN04-2-231-A	2004-07-07	16	4	5														
WUR:CE-FIN04-2-231-B	2004-07-07	14	7	14														
WUR:CE-FIN04-2-231-C	2004-07-07	14	8	16.5														
WUR:CE-FIN04-2-232-A	2004-07-07	19	1	17														
WUR:CE-FIN04-2-232-B	2004-07-07	19	2	18														
WUR:CE-FIN04-2-232-C	2004-07-07	19	1	15														
WUR:CE-FIN04-2-233-A	2004-07-07	18	1	8.5														
WUR:CE-FIN04-2-233-B	2004-07-07	15	1	15.5														
WUR:CE-FIN04-2-233-C	2004-07-07	15	2	12														
WUR:CE-FIN04-2-234-A	2004-07-07	20	5	19														
WUR:CE-FIN04-2-234-B	2004-07-07	17	2	21.5														
WUR:CE-FIN04-2-234-C	2004-07-07	17	2	19														
WUR:CE-FIN04-2-235-A	2004-07-07	21	4	11.5														
WUR:CE-FIN04-2-235-B	2004-07-07	29	4	10														
WUR:CE-FIN04-2-235-C	2004-07-07																	
WUR:CE-FIN04-2-236-A	2004-07-07	22	2	17.5														
WUR:CE-FIN04-2-236-B	2004-07-07	19	2	21														
WUR:CE-FIN04-2-236-C	2004-07-07	16	6	30														
WUR:CE-FIN04-2-237-A	2004-07-07	18	4	15.5														
WUR:CE-FIN04-2-237-B	2004-07-07	18	2	15														
WUR:CE-FIN04-2-237-C	2004-07-07	20	4	15														
WUR:CE-FIN04-2-238-A	2004-07-07	17	2	15														
WUR:CE-FIN04-2-238-B	2004-07-07	17	2	18														
WUR:CE-FIN04-2-238-C	2004-07-07																	
WUR:CE-FIN04-2-239-A	2004-07-07	20	3	20														
WUR:CE-FIN04-2-239-B	2004-07-07	17	4	22														
WUR:CE-FIN04-2-239-C	2004-07-07	17	3	18														
WUR:CE-FIN04-2-240-A	2004-07-07																	
WUR:CE-FIN04-2-240-B	2004-07-07	18	5	11.5														
WUR:CE-FIN04-2-240-C	2004-07-07	18	4	8														
WUR:CE-FIN04-2-241-A	2004-07-07	17	2	17														
WUR:CE-FIN04-2-241-B	2004-07-07	27	3	10														
WUR:CE-FIN04-2-241-C	2004-07-07																	
WUR:CE-FIN04-2-242-A	2004-07-07	21	3	12														
WUR:CE-FIN04-2-242-B	2004-07-07	18	3	17														
WUR:CE-FIN04-2-242-C	2004-07-07	17	5	11.5														
WUR:CE-FIN04-2-243-A	2004-07-07	19	3	16														
WUR:CE-FIN04-2-243-B	2004-07-07	16	3	20														
WUR:CE-FIN04-2-243-C	2004-07-07	17	3	17														
WUR:CE-FIN04-2-244-A	2004-07-07	16	2	13.5														
WUR:CE-FIN04-2-244-B	2004-07-07	18	4	13														
WUR:CE-FIN04-2-244-C	2004-07-07	19	3	13.5														
WUR:CE-FIN04-2-245-A	2004-07-07	17	1	17.5														
WUR:CE-FIN04-2-245-B	2004-07-07	16	3	17														
WUR:CE-FIN04-2-245-C	2004-07-07	16	2	16														
WUR:CE-FIN04-2-246-A	2004-07-07	33	2	3														
WUR:CE-FIN04-2-246-B	2004-07-07	16	3	16.5														
WUR:CE-FIN04-2-246-C	2004-07-07	17	4	12														
WUR:CE-FIN04-2-247-A	2004-07-07	17	3	19														
WUR:CE-FIN04-2-247-B	2004-07-07	15	3	20														
WUR:CE-FIN04-2-247-C	2004-07-07	15	4	16														
WUR:CE-FIN04-2-248-A	2004-07-07																	
WUR:CE-FIN04-2-248-B	2004-07-07	22	5	10														
WUR:CE-FIN04-2-248-C	2004-07-07																	
WUR:CE-FIN04-2-249-A	2004-07-07	21	5	12														
WUR:CE-FIN04-2-249-B	2004-07-07	16	8	19.5														
WUR:CE-FIN04-2-249-C	2004-07-07	17	5	19.5														
WUR:CE-FIN04-2-250-A	2004-07-07	15	2	14														
WUR:CE-FIN04-2-250-B	2004-07-07	22	2	14														
WUR:CE-FIN04-2-250-C	2004-07-07	18	3	14														
WUR:CE-FIN04-2-251-A	2004-07-07	19	4	14														
WUR:CE-FIN04-2-251-B	2004-07-07	17	10	17														
WUR:CE-FIN04-2-251-C	2004-07-07	17	3	15														
WUR:CE-FIN04-2-252-A	2004-07-07	18	4	18														
WUR:CE-FIN04-2-252-B	2004-07-07	16	3	19.5														
WUR:CE-FIN04-2-252-C	2004-07-07	18	5	24														
WUR:CE-FIN04-2-253-A	2004-07-07	14	2	20														
WUR:CE-FIN04-2-253-B	2004-07-07	18	3	13														
WUR:CE-FIN04-2-253-C	2004-07-07	15	3	18.5														
WUR:CE-FIN04-2-254-A	2004-07-07	18	3	9														
WUR:CE-FIN04-2-254-B	2004-07-07	18	4	13														
WUR:CE-FIN04-2-254-C	2004-07-07	18	5	13														
WUR:CE-FIN04-2-255-A	2004-07-07	15	3	22														
WUR:CE-FIN04-2-255-B	2004-07-07	15	3	22														
WUR:CE-FIN04-2-255-C	2004-07-07	14	5	23														
WUR:CE-FIN04-2-256-A	2004-07-07																	
WUR:CE-FIN04-2-256-B	2004-07-07	16	3	15														
WUR:CE-FIN04-2-256-C	2004-07-07	16	2	15														
WUR:CE-FIN04-2-257-A	2004-07-07	18	4	14.5														
WUR:CE-FIN04-2-257-B	2004-07-07	15	2	14														
WUR:CE-FIN04-2-257-C	2004-07-07	15	2	18														
WUR:CE-FIN04-2-258-A	2004-07-07	14	1	16														
WUR:CE-FIN04-2-258-B	2004-07-07	17	2	16														
WUR:CE-FIN04-2-258-C	2004-07-07	15	3	11														
WUR:CE-FIN04-2-259-A	2004-07-07	21	3	12														
WUR:CE-FIN04-2-259-B	2004-07-07	19	3	15														
WUR:CE-FIN04-2-259-C	2004-07-07	19	2	16.5														
WUR:CE-FIN04-2-260-A	2004-07-07	18	2	19														
WUR:CE-FIN04-2-260-B	2004-07-07	17	3	17														
WUR:CE-FIN04-2-260-C	2004-07-07	17	3	16														
WUR:CE-FIN04-2-261-A	2004-07-07	18	5	12.5														
WUR:CE-FIN04-2-261-B	2004-07-07	19	4	15														
WUR:CE-FIN04-2-261-C	2004-07-07	15	3	17														
WUR:CE-FIN04-2-262-A	2004-07-07	16	3	18														
WUR:CE-FIN04-2-262-B	2004-07-07	18	5	15.5														
WUR:CE-FIN04-2-262-C	2004-07-07	14	1	19														
WUR:CE-FIN04-2-263-A	2004-07-07	20	2	11														
WUR:CE-FIN04-2-263-B	2004-07-07	19	5	17														
WUR:CE-FIN04-2-263-C	2004-07-07	16	2	18.5														
WUR:CE-FIN04-2-264-A	2004-07-07	16	2	17.5														
WUR:CE-FIN04-2-264-B	2004-07-07	17	2	16														
WUR:CE-FIN04-2-264-C	2004-07-07	19	2	11														
WUR:CE-FIN04-2-265-A	2004-07-07	18	1	14.5														
WUR:CE-FIN04-2-265-B	2004-07-07																	
WUR:CE-FIN04-2-265-C	2004-07-07	23	2	9														
WUR:CE-FIN04-2-266-A	2004-07-07	18	2	13.5														
WUR:CE-FIN04-2-266-B	2004-07-07	20	3	17														
WUR:CE-FIN04-2-266-C	2004-07-07	19	4	14														
WUR:CE-FIN04-2-267-A	2004-07-07	14	1	19														
WUR:CE-FIN04-2-267-B	2004-07-07	14	3	22														
WUR:CE-FIN04-2-267-C	2004-07-07	14	5	23														
WUR:CE-FIN04-2-268-A	2004-07-07	14	3	16.5														
WUR:CE-FIN04-2-268-B	2004-07-07	15	8	17.5														
WUR:CE-FIN04-2-268-C	2004-07-07	22	4	12														
WUR:CE-FIN04-2-269-A	2004-07-07																	
WUR:CE-FIN04-2-269-B	2004-07-07	28	3	6														
WUR:CE-FIN04-2-269-C	2004-07-07	36	1	1.5														
WUR:CE-FIN04-2-270-A	2004-07-07	16	6	24														
WUR:CE-FIN04-2-270-B	2004-07-07	18	4	17														
WUR:CE-FIN04-2-270-C	2004-07-07	16	2	16														
WUR:CE-FIN04-2-271-A	2004-07-07	18	5	17														
WUR:CE-FIN04-2-271-B	2004-07-07	18	5	14														
WUR:CE-FIN04-2-271-C	2004-07-07	18	9	17														
WUR:CE-FIN04-2-272-A	2004-07-07	19	3	17.5														
WUR:CE-FIN04-2-272-B	2004-07-07	16	5	20														
WUR:CE-FIN04-2-272-C	2004-07-07	14	4	25.5														
WUR:CE-FIN04-2-273-A	2004-07-07	14	3	13														
WUR:CE-FIN04-2-273-B	2004-07-07	16	6	16														
WUR:CE-FIN04-2-273-C	2004-07-07	14	2	17														
WUR:CE-FIN04-2-274-A	2004-07-07	14	3	22														
WUR:CE-FIN04-2-274-B	2004-07-07	14	3	17.5														
WUR:CE-FIN04-2-274-C	2004-07-07	15	3	15														
WUR:CE-FIN04-2-275-A	2004-07-07	18	2	19														
WUR:CE-FIN04-2-275-B	2004-07-07	18	4	19.5														
WUR:CE-FIN04-2-275-C	2004-07-07	17	4	19														
WUR:CE-FIN04-2-276-A	2004-07-07	21	2	9.5														
WUR:CE-FIN04-2-276-B	2004-07-07	23	2	10.5														
WUR:CE-FIN04-2-276-C	2004-07-07	21	2	13														
WUR:CE-FIN04-2-277-A	2004-07-07	20	2	18.5														
WUR:CE-FIN04-2-277-B	2004-07-07	18	3	25.5														
WUR:CE-FIN04-2-277-C	2004-07-07	18	3	24														
WUR:CE-FIN04-2-278-A	2004-07-07	18	1	8														
WUR:CE-FIN04-2-278-B	2004-07-07	18	2	13														
WUR:CE-FIN04-2-278-C	2004-07-07	18	4	11														
WUR:CE-FIN04-2-279-A	2004-07-07	16	1	14														
WUR:CE-FIN04-2-279-B	2004-07-07	24	3	7														
WUR:CE-FIN04-2-279-C	2004-07-07	16	2	17.5														
WUR:CE-FIN04-2-280-A	2004-07-07	17	4	18														
WUR:CE-FIN04-2-280-B	2004-07-07	18	3	15.5														
WUR:CE-FIN04-2-280-C	2004-07-07	18	2	10														
WUR:CE-FIN04-2-281-A	2004-07-07	22	4	21														
WUR:CE-FIN04-2-281-B	2004-07-07	20	4	22														
WUR:CE-FIN04-2-281-C	2004-07-07	22	4	18														
WUR:CE-FIN04-2-282-A	2004-07-07	21	4	14.5														
WUR:CE-FIN04-2-282-B	2004-07-07	19	3	14.5														
WUR:CE-FIN04-2-282-C	2004-07-07	20	2	12														
WUR:CE-FIN04-2-283-A	2004-07-07	16	5	15														
WUR:CE-FIN04-2-283-B	2004-07-07	18	4	12														
WUR:CE-FIN04-2-283-C	2004-07-07	17	4	16.5														
WUR:CE-FIN04-2-284-A	2004-07-07	15	6	23.5														
WUR:CE-FIN04-2-284-B	2004-07-07	15	4	20.5														
WUR:CE-FIN04-2-284-C	2004-07-07	15	3	16														
WUR:CE-FIN04-2-285-A	2004-07-07	21	3	13.5														
WUR:CE-FIN04-2-285-B	2004-07-07	21	2	12														
WUR:CE-FIN04-2-285-C	2004-07-07	19	5	20.5														
WUR:CE-FIN04-2-286-A	2004-07-07	20	3	3														
WUR:CE-FIN04-2-286-B	2004-07-07	17	6	22														
WUR:CE-FIN04-2-286-C	2004-07-07	17	3	18														
WUR:CE-FIN04-2-287-A	2004-07-07	15	4	18														
